what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.200.v20091019,"org.eclipse.equinox.frameworkadmin",1277155031739
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20091019,"org.eclipse.equinox.frameworkadmin.equinox",1277155031740
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.100.v20091023,"org.eclipse.equinox.p2.artifact.repository",1277155031740
started,bundle,org.eclipse.equinox.p2.core,1.1.0.v20091027-0948,"org.eclipse.equinox.p2.core",1277155031743
started,bundle,org.eclipse.equinox.p2.director,1.0.100.v20091023,"org.eclipse.equinox.p2.director",1277155031746
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20091010,"org.eclipse.equinox.p2.directorywatcher",1277155031748
started,bundle,org.eclipse.equinox.p2.engine,1.1.0.v20091109,"org.eclipse.equinox.p2.engine",1277155031748
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20091023,"org.eclipse.equinox.p2.exemplarysetup",1277155031749
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.100.v20091010,"org.eclipse.equinox.p2.extensionlocation",1277155031749
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090831,"org.eclipse.equinox.p2.garbagecollector",1277155031749
started,bundle,org.eclipse.equinox.p2.metadata,1.0.100.v20091019,"org.eclipse.equinox.p2.metadata",1277155031751
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.100.v20091023,"org.eclipse.equinox.p2.metadata.repository",1277155031751
started,bundle,org.eclipse.equinox.p2.publisher,1.1.0.v20091019,"org.eclipse.equinox.p2.publisher",1277155031751
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20091010,"org.eclipse.equinox.p2.reconciler.dropins",1277155031751
started,bundle,org.eclipse.equinox.p2.repository,1.0.0.v20091010,"org.eclipse.equinox.p2.repository",1277155031754
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,1.0.200.v20091019,"org.eclipse.equinox.p2.touchpoint.eclipse",1277155031754
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20091010,"org.eclipse.equinox.p2.ui.sdk.scheduler",1277155031754
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20091010,"org.eclipse.equinox.p2.updatechecker",1277155031754
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.100.v20091204,"org.eclipse.equinox.p2.updatesite",1277155031754
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20091203,"org.eclipse.equinox.preferences",1277155031754
started,bundle,org.eclipse.equinox.registry,3.5.0.v20091203,"org.eclipse.equinox.registry",1277155031754
started,bundle,org.eclipse.equinox.security,1.0.200.v20090928,"org.eclipse.equinox.security",1277155031754
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.200.v20090911-1356,"org.eclipse.equinox.simpleconfigurator.manipulator",1277155031756
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1277155031756
started,bundle,org.eclipse.help,3.5.0.v20091130,"org.eclipse.help",1277155031756
