what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.200912110805,"org.eclipse.cdt.dsf",1277328240968
stopped,bundle,org.eclipse.cdt.debug.core,6.1.0.200912110805,"org.eclipse.cdt.debug.core",1277328240969
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,5.2.0.200912110805,"org.eclipse.cdt.managedbuilder.ui",1277328240975
stopped,bundle,org.eclipse.cdt.make.ui,6.1.0.200912110805,"org.eclipse.cdt.make.ui",1277328240975
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.200912110805,"org.eclipse.cdt.managedbuilder.gnu.ui",1277328240996
stopped,bundle,org.eclipse.cdt.managedbuilder.core,6.1.0.200912110805,"org.eclipse.cdt.managedbuilder.core",1277328241050
stopped,bundle,org.eclipse.cdt.make.core,6.0.0.200912110805,"org.eclipse.cdt.make.core",1277328241050
stopped,bundle,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui",1277328241059
stopped,bundle,org.eclipse.cdt.core,5.2.0.200912110805,"org.eclipse.cdt.core",1277328241113
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20091010,"org.eclipse.equinox.p2.ui.sdk",1277328241135
stopped,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20091010,"org.eclipse.equinox.p2.ui.sdk.scheduler",1277328241135
stopped,bundle,org.eclipse.equinox.p2.ui,1.1.0.v20091028-1320,"org.eclipse.equinox.p2.ui",1277328241158
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.bugzilla.ui",1277328241159
stopped,bundle,org.eclipse.mylyn.ide.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.ide.ui",1277328241163
stopped,bundle,org.eclipse.mylyn.team.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.team.ui",1277328241163
stopped,bundle,org.eclipse.mylyn.resources.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.resources.ui",1277328241184
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.0.I20091216-0000-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1277328241186
stopped,bundle,org.eclipse.mylyn.context.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.context.ui",1277328241186
stopped,bundle,org.eclipse.mylyn.help.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.help.ui",1277328241207
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.tasks.bugs",1277328241209
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.tasks.ui",1277328241210
stopped,bundle,org.eclipse.search,3.5.100.v20091207-1800,"org.eclipse.search",1277328241210
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.4.200.v20091207-1800,"org.eclipse.ltk.ui.refactoring",1277328241210
stopped,bundle,org.eclipse.team.cvs.ui,3.3.300.I20091209-0800,"org.eclipse.team.cvs.ui",1277328241253
stopped,bundle,org.eclipse.team.ui,3.5.100.I20091209-0800,"org.eclipse.team.ui",1277328241253
