what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.VariableView",1277156722124
activated,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.DebugView",1277156728887
opened,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.MemoryView",1277156728954
opened,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.RegisterView",1277156728971
opened,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.ModuleView",1277156729005
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156731077
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156735553
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277156735701
activated,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.VariableView",1277156737569
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156757262
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156798286
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156800896
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156815822
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.DebugLast",1277156818809
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156822574
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156845285
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277156846480
activated,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.DebugView",1277156849016
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.Resume",1277156849156
closed,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.MemoryView",1277156849221
closed,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.RegisterView",1277156849243
closed,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.ModuleView",1277156849247
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277156852820
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156855673
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156857863
