what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20091124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1277155744413
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155751064
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155766189
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277155766225
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20091124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1277155767635
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155786695
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.file.import",1277155945379
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.file.import",1277155945379
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155945390
opened,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277155950755
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277155950845
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155959718
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156013813
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156020887
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156074295
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20091207-1800,"org.eclipse.ui.edit.text.showInformation",1277156079552
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156079562
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156081455
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20091207-1800,"org.eclipse.ui.edit.text.showInformation",1277156083393
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156083404
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156092454
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156096516
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156169790
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156174747
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156175932
