what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.200.v20090911-1356,"org.eclipse.equinox.simpleconfigurator.manipulator",1277328303396
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1277328303397
started,bundle,org.eclipse.help,3.5.0.v20091130,"org.eclipse.help",1277328303415
started,bundle,org.eclipse.jface,3.6.0.I20091207-1800,"org.eclipse.jface",1277328303415
started,bundle,org.eclipse.jsch.core,1.1.100.I20090825-0800,"org.eclipse.jsch.core",1277328303416
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20091207-1800,"org.eclipse.ltk.core.refactoring",1277328303417
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.200.v20091207-1800,"org.eclipse.ltk.ui.refactoring",1277328303436
started,bundle,org.eclipse.mylyn.bugzilla.core,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.bugzilla.core",1277328303437
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.bugzilla.ui",1277328303437
started,bundle,org.eclipse.mylyn.commons.net,3.3.0.v20091013-0200-e3x,"org.eclipse.mylyn.commons.net",1277328303437
started,bundle,org.eclipse.mylyn.commons.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.commons.ui",1277328303438
started,bundle,org.eclipse.mylyn.context.core,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.context.core",1277328303438
started,bundle,org.eclipse.mylyn.context.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.context.ui",1277328303439
started,bundle,org.eclipse.mylyn.monitor.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.monitor.ui",1277328303439
started,bundle,org.eclipse.mylyn.tasks.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.tasks.ui",1277328303440
started,bundle,org.eclipse.mylyn.team.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.team.ui",1277328303440
started,bundle,org.eclipse.search,3.5.100.v20091207-1800,"org.eclipse.search",1277328303441
started,bundle,org.eclipse.team.core,3.5.0.I20091209-0800,"org.eclipse.team.core",1277328303441
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20091124-0800,"org.eclipse.team.cvs.core",1277328303456
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20091209-0800,"org.eclipse.team.cvs.ui",1277328303457
started,bundle,org.eclipse.team.ui,3.5.100.I20091209-0800,"org.eclipse.team.ui",1277328303458
started,bundle,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui",1277328303460
started,bundle,org.eclipse.ui.console,3.5.0.v20090907,"org.eclipse.ui.console",1277328303477
started,bundle,org.eclipse.ui.editors,3.6.0.v20091207-1800,"org.eclipse.ui.editors",1277328303477
started,bundle,org.eclipse.ui.forms,3.5.0.v20091203,"org.eclipse.ui.forms",1277328303478
