what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277156859803
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.file.refresh",1277156863200
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.file.refresh",1277156864207
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.file.refresh",1277156864472
activated,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.DebugView",1277156867985
opened,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.MemoryView",1277156868963
opened,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.RegisterView",1277156868981
opened,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.ModuleView",1277156869017
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.DebugLast",1277156870961
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.StepInto",1277156873904
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.StepInto",1277156877232
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156879841
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156898895
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156900108
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156908523
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277156908699
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156930831
started,bundle,org.eclipse.help.base,3.4.100.v200912101301,"org.eclipse.help.base",1277156954557
started,bundle,org.eclipse.help.ui,3.5.0.v20091203,"org.eclipse.help.ui",1277156954613
started,bundle,org.eclipse.ui.browser,3.3.0.v20091203,"org.eclipse.ui.browser",1277156954645
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20091010,"org.eclipse.equinox.p2.ui.sdk",1277156955778
started,bundle,org.eclipse.equinox.p2.ui,1.1.0.v20091028-1320,"org.eclipse.equinox.p2.ui",1277156988631
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156988839
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277157002113
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277157012500
