what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277161209615
activated,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.DebugView",1277161240055
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.Terminate",1277161251645
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.Terminate",1277161277349
closed,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.MemoryView",1277161277401
closed,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.RegisterView",1277161277406
closed,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.ModuleView",1277161277410
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.Terminate",1277161292557
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.Terminate",1277161297061
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.Terminate",1277161302645
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.Terminate",1277161304725
activated,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.VariableView",1277161308600
activated,perspective,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.CPerspective",1277161311947
activated,view,org.eclipse.ui.console,3.5.0.v20090907,"org.eclipse.ui.console.ConsoleView",1277161311952
closed,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.VariableView",1277161312201
closed,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.BreakpointView",1277161312204
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.window.closePerspective",1277161312206
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277161313236
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277161319254
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277161320387
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277161324883
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.edit.undo",1277161380254
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.edit.undo",1277161380621
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.edit.undo",1277161380973
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.edit.undo",1277161381358
