what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error logged from Debug Core: ",1277162550765
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277162576533
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277162577567
closed,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277162578808
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277162580017
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277162585977
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277162671928
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277162672078
error,log,,,"Error logged from Debug Core: ",1277162674860
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277162681492
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277162695476
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277162726312
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277162749441
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.file.save",1277162752695
activated,view,org.eclipse.ui.console,3.5.0.v20090907,"org.eclipse.ui.console.ConsoleView",1277162753000
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277162754974
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277162756389
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277162756797
error,log,,,"Error logged from Debug Core: ",1277162759208
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.file.save",1277162767470
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.edit.copy",1277162791563
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.edit.undo",1277162792409
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.edit.undo",1277162792600
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.edit.undo",1277162792759
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.edit.undo",1277162792918
