what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jface,3.6.0.I20091207-1800,"org.eclipse.jface",1277155031756
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20091207-1800,"org.eclipse.ltk.core.refactoring",1277155031756
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.200.v20091207-1800,"org.eclipse.ltk.ui.refactoring",1277155031756
started,bundle,org.eclipse.mylyn.bugzilla.core,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.bugzilla.core",1277155031756
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.bugzilla.ui",1277155031756
started,bundle,org.eclipse.mylyn.commons.net,3.3.0.v20091013-0200-e3x,"org.eclipse.mylyn.commons.net",1277155031756
started,bundle,org.eclipse.mylyn.commons.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.commons.ui",1277155031756
started,bundle,org.eclipse.mylyn.context.core,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.context.core",1277155031756
started,bundle,org.eclipse.mylyn.context.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.context.ui",1277155031757
started,bundle,org.eclipse.mylyn.monitor.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.monitor.ui",1277155031757
started,bundle,org.eclipse.team.core,3.5.0.I20091209-0800,"org.eclipse.team.core",1277155031757
started,bundle,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui",1277155031757
started,bundle,org.eclipse.ui.editors,3.6.0.v20091207-1800,"org.eclipse.ui.editors",1277155031757
started,bundle,org.eclipse.ui.forms,3.5.0.v20091203,"org.eclipse.ui.forms",1277155031757
started,bundle,org.eclipse.ui.ide,3.6.0.I20091210-1200,"org.eclipse.ui.ide",1277155031757
started,bundle,org.eclipse.ui.intro,3.4.0.v20091123,"org.eclipse.ui.intro",1277155031757
started,bundle,org.eclipse.ui.intro.universal,3.2.400.v20091123,"org.eclipse.ui.intro.universal",1277155031757
started,bundle,org.eclipse.ui.navigator,3.4.100.I20091124-0800,"org.eclipse.ui.navigator",1277155031757
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20091124-0800,"org.eclipse.ui.navigator.resources",1277155031757
started,bundle,org.eclipse.ui.net,1.2.100.I20090714-0800,"org.eclipse.ui.net",1277155031757
started,bundle,org.eclipse.ui.views,3.5.0.I20090914-0830,"org.eclipse.ui.views",1277155031757
started,bundle,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"org.eclipse.ui.workbench",1277155031757
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20091207-1800,"org.eclipse.ui.workbench.texteditor",1277155031757
started,bundle,org.eclipse.update.configurator,3.3.100.v20090813,"org.eclipse.update.configurator",1277155031759
os,sysinfo,,,"linux",1277155031763
