what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.commons.ui",1277327610509
started,bundle,org.eclipse.mylyn.bugzilla.core,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.bugzilla.core",1277327610655
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.bugzilla.ui",1277327610687
started,bundle,org.eclipse.ui.forms,3.5.0.v20091203,"org.eclipse.ui.forms",1277327610725
started,bundle,org.eclipse.mylyn.context.core,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.context.core",1277327610894
started,bundle,org.eclipse.mylyn.context.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.context.ui",1277327610904
started,bundle,org.eclipse.mylyn.tasks.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.tasks.ui",1277327611272
started,bundle,org.eclipse.mylyn.team.ui,3.3.2.I20091216-0000-e3x,"org.eclipse.mylyn.team.ui",1277327611299
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1277327611322
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1277327611362
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277327617461
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277327625335
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277327626751
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200912110805,"org.eclipse.cdt.debug.mi.ui",1277327627355
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.1.0.200912110805,"org.eclipse.cdt.debug.mi.core",1277327627355
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.200912110805,"org.eclipse.cdt.dsf.gdb.ui",1277327627355
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.0.200912110805,"org.eclipse.cdt.dsf.ui",1277327627355
stopped,bundle,org.eclipse.cdt.launch,6.1.0.200912110805,"org.eclipse.cdt.launch",1277327627355
stopped,bundle,org.eclipse.cdt.debug.ui,6.1.0.200912110805,"org.eclipse.cdt.debug.ui",1277327627355
stopped,bundle,org.eclipse.cdt.dsf.gdb,2.1.0.200912110805,"org.eclipse.cdt.dsf.gdb",1277327627356
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.200912110805,"org.eclipse.cdt.dsf",1277327627361
stopped,bundle,org.eclipse.cdt.debug.core,6.1.0.200912110805,"org.eclipse.cdt.debug.core",1277327627361
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,5.2.0.200912110805,"org.eclipse.cdt.managedbuilder.ui",1277327627361
stopped,bundle,org.eclipse.cdt.make.ui,6.1.0.200912110805,"org.eclipse.cdt.make.ui",1277327627361
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.200912110805,"org.eclipse.cdt.managedbuilder.gnu.ui",1277327627361
