what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277155189497
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155343989
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155344296
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155393293
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155393652
executed,command,org.eclipse.ui.ide,3.6.0.I20091210-1200,"org.eclipse.ui.project.buildAll",1277155407196
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155407534
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155407750
started,bundle,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui",1277155417266
started,bundle,org.eclipse.cdt.debug.core,6.1.0.200912110805,"org.eclipse.cdt.debug.core",1277155417454
started,bundle,org.eclipse.cdt.debug.ui,6.1.0.200912110805,"org.eclipse.cdt.debug.ui",1277155417458
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155417541
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200912110805,"org.eclipse.cdt.debug.mi.ui",1277155417784
started,bundle,org.eclipse.cdt.debug.mi.core,6.1.0.200912110805,"org.eclipse.cdt.debug.mi.core",1277155417794
started,bundle,org.eclipse.cdt.launch,6.1.0.200912110805,"org.eclipse.cdt.launch",1277155417848
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155417887
error,log,,,"Error logged from Debug Core: ",1277155418458
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20091124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1277155482225
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155492681
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155534708
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155538218
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155576110
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155582494
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277155587384
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277155588723
