what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.StepInto",1277156661053
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277156661107
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.StepInto",1277156661373
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277156661428
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.StepInto",1277156661693
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.StepInto",1277156662333
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.StepInto",1277156662877
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.StepInto",1277156663245
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.StepInto",1277156663581
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156664868
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156673605
activated,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.DebugView",1277156676128
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.Terminate",1277156676208
closed,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.MemoryView",1277156676334
closed,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.RegisterView",1277156676339
closed,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.ModuleView",1277156676345
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277156678653
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277156682662
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.file.refresh",1277156689599
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.file.refresh",1277156692813
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.file.refresh",1277156693181
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.file.refresh",1277156693445
executed,command,org.eclipse.ui,3.6.0.I20091209-1800a,"org.eclipse.ui.file.refresh",1277156693713
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156694112
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277156722093
