what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1277157013301
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1277157030108
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277157037418
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277157073379
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.Resume",1277157074735
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.Resume",1277157075630
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.Resume",1277157075887
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.StepInto",1277157079727
activated,editor,org.eclipse.cdt.ui,5.2.0.200912110805,"org.eclipse.cdt.ui.editor.CEditor",1277157079871
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.StepInto",1277157082159
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.StepInto",1277157082654
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.StepInto",1277157083023
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277157084252
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277157100279
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277157100945
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277157103497
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277157106478
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20091209-1800,"",1277157221934
activated,view,org.eclipse.ui.console,3.5.0.v20090907,"org.eclipse.ui.console.ConsoleView",1277157222055
activated,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.DebugView",1277157230027
executed,command,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.commands.Terminate",1277157234588
activated,view,org.eclipse.ui.console,3.5.0.v20090907,"org.eclipse.ui.console.ConsoleView",1277157236540
closed,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.MemoryView",1277157240921
closed,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.RegisterView",1277157240925
closed,view,org.eclipse.debug.ui,3.6.0.v20091204,"org.eclipse.debug.ui.ModuleView",1277157240929
